Network,Demand,Goodwill,Backlog,Seed,Old_Profit,Old_FillRate,Old_Unfulfilled,Old_AvgInv,Old_AvgBacklog,Old_Sentiment,Old_SolveTime,Clv_Profit,Clv_FillRate,Clv_Unfulfilled,Clv_AvgInv,Clv_AvgBacklog,Clv_Sentiment,Clv_SolveTime
serial,trend+shock,True,False,47,2195.95,0.9785258270458502,37.0,322.1666666666667,1.2333333333333334,1.0596491912748351,0,1924.75,0.9041666666666667,138.0,54.72222222222222,4.6,0.6681079716341083,1.184356927871704
serial,trend+shock,True,False,48,2521.0399999999995,0.9878721058434399,22.0,243.36666666666667,0.7333333333333333,1.1891618702084263,0,2038.4099999999996,0.9145695364238411,129.0,52.35555555555564,4.3,0.7497656126116105,1.2125279903411865
serial,trend+shock,True,False,49,2108.71,0.9710669077757685,48.0,296.6,1.6,1.0596491912748351,0,1625.03,0.8924466338259441,131.0,54.15555555555556,4.366666666666666,0.5305043201878519,1.199544906616211
serial,trend+shock,True,False,50,2646.9199999999996,0.9973502914679385,5.0,273.96666666666664,0.16666666666666666,1.1891618702084263,0,1919.99,0.9046961325966851,138.0,62.81111111111111,4.6,0.6681079716341084,1.2005131244659424
serial,trend+shock,True,False,51,2101.62,0.9739709443099274,43.0,305.3333333333333,1.4333333333333333,1.0596491912748351,0,1912.09,0.9047619047619048,134.0,50.55555555555556,4.466666666666667,0.7497656126116105,1.2303540706634521
serial,trend+shock,True,False,52,2480.97,0.984375,28.0,242.36666666666667,0.9333333333333333,1.1891618702084263,0,2042.7800000000002,0.9049180327868852,145.0,51.08888888888889,4.833333333333333,0.7497656126116103,1.333266258239746
serial,trend+shock,True,False,53,2086.26,0.9918341708542714,13.0,274.9,0.43333333333333335,1.0596491912748354,0,1858.89,0.9310344827586207,92.0,52.3,3.066666666666667,0.6681079716341084,1.2000269889831543
serial,trend+shock,True,False,54,2465.12,0.9977298524404086,4.0,255.3,0.13333333333333333,1.1891618702084263,0,1946.78,0.9215965787598004,110.0,54.56666666666667,3.6666666666666665,0.7497656126116103,1.187777042388916
serial,trend+shock,True,False,55,2930.48,1.0,0.0,218.06666666666666,0.0,1.334503876567234,0,2123.5899999999997,0.9407894736842105,90.0,60.48888888888889,3.0,0.7497656126116105,1.1997478008270264
serial,trend+shock,True,False,56,2556.94,0.9843918191603875,29.0,269.43333333333334,0.9666666666666667,1.1891618702084263,0,1952.22,0.9225401256106072,111.0,57.08888888888889,3.7,0.6681079716341084,1.2850210666656494
serial,trend+shock,True,False,57,2140.84,0.9878934624697336,20.0,296.6666666666667,0.6666666666666666,1.0596491912748354,0,1874.06,0.9435364041604755,76.0,56.18888888888889,2.533333333333333,0.5953437370997006,1.1623878479003906
serial,trend+shock,True,False,58,2577.5500000000006,0.984994640943194,28.0,270.8666666666667,0.9333333333333333,1.1891618702084263,0,2040.7,0.922009253139458,118.0,57.82222222222222,3.933333333333333,0.6681079716341083,1.158440113067627
serial,trend+shock,True,False,59,2930.68,1.0,0.0,201.53333333333333,0.0,1.334503876567234,0,1834.05,0.8935714285714286,149.0,59.96666666666667,4.966666666666667,0.7497656126116105,1.2316937446594238
serial,trend+shock,True,False,60,2051.18,0.9836477987421384,26.0,292.3333333333333,0.8666666666666667,1.0596491912748351,0,1865.26,0.9175946547884187,111.0,48.733333333333334,3.7,0.7497656126116105,1.1697289943695068
serial,trend+shock,True,False,61,2480.1099999999997,0.988268156424581,21.0,258.7,0.7,1.1891618702084263,0,1974.89,0.9263592567102547,107.0,54.41111111111111,3.566666666666667,0.5953437370997005,1.179720163345337
serial,trend+shock,True,False,62,2595.87,0.9808408728046834,36.0,257.3333333333333,1.2,1.1891618702084263,0,2176.44,0.920075519194462,127.0,53.611111111111114,4.233333333333333,0.7497656126116103,1.2508528232574463
serial,trend+shock,True,False,63,2517.89,0.994475138121547,10.0,265.8,0.3333333333333333,1.1891618702084263,0,2007.13,0.9191374663072777,120.0,57.611111111111114,4.0,0.7497656126116103,1.1756021976470947
serial,trend+shock,True,False,64,2178.7999999999997,0.9765807962529274,40.0,314.3666666666667,1.3333333333333333,1.0596491912748351,0,1818.99,0.9079435783221975,124.0,53.388888888888886,4.133333333333334,0.5953437370997002,1.1774489879608154
serial,trend+shock,True,False,65,2458.54,0.9881154499151104,21.0,243.4,0.7,1.1891618702084263,0,1820.04,0.9019033674963397,134.0,56.922222222222224,4.466666666666667,0.6681079716341084,1.1647827625274658
serial,trend+shock,True,False,66,2526.36,0.9988913525498891,2.0,262.46666666666664,0.06666666666666667,1.1891618702084263,0,1795.59,0.9471191791633781,67.0,56.733333333333334,2.2333333333333334,0.5953437370997003,1.225447177886963
serial,trend+shock,True,False,67,2446.2,0.9936268829663963,11.0,218.7,0.36666666666666664,1.1891618702084263,0,1733.5,0.8983833718244804,132.0,51.22222222222222,4.4,0.6681079716341084,1.1592960357666016
serial,trend+shock,True,False,68,2499.77,0.9894091415830546,19.0,248.5,0.6333333333333333,1.1891618702084263,0,1838.98,0.9064539521392313,129.0,55.477777777777774,4.3,0.6681079716341084,1.1615369319915771
serial,trend+shock,True,False,69,2133.01,0.965026674570243,59.0,296.0,1.9666666666666666,1.0596491912748351,0,1940.92,0.8954293628808865,151.0,49.58888888888889,5.033333333333333,0.7497656126116105,1.1588521003723145
serial,trend+shock,True,False,70,2495.17,0.9944227551589515,10.0,266.8,0.3333333333333333,1.1891618702084263,0,1797.6799999999998,0.9050873196659074,125.0,55.81111111111111,4.166666666666667,0.6681079716341082,1.1562769412994385
serial,trend+shock,True,False,71,2170.0499999999997,0.9817216981132075,31.0,317.03333333333336,1.0333333333333334,1.0596491912748351,0,1664.0,0.8905750798722045,137.0,60.53333333333333,4.566666666666666,0.5953437370997002,1.16451096534729
serial,seasonal+shock,False,True,42,1333.9,0.9184177997527811,66.0,66.7,2.2,1.0,0,1333.9,0.9184177997527811,66.0,22.233333333333334,2.2,1.0,0.9347362518310547
serial,seasonal+shock,False,True,43,1298.4,0.9222929936305733,61.0,71.73333333333333,2.033333333333333,1.0,0,1298.4,0.9222929936305733,61.0,23.91111111111111,2.033333333333333,1.0,0.9709112644195557
serial,seasonal+shock,False,True,44,1334.5,0.9113300492610837,72.0,72.63333333333334,2.4,1.0,0,1334.5,0.9113300492610837,72.0,24.211111111111112,2.4,1.0,0.9296770095825195
serial,seasonal+shock,False,True,45,1331.5700000000002,0.8949320148331273,85.0,67.23333333333333,2.8333333333333335,1.0,0,1331.5700000000002,0.8949320148331273,85.0,22.41111111111111,2.8333333333333335,1.0,0.9266350269317627
serial,seasonal+shock,False,True,46,1317.47,0.86,112.0,64.76666666666667,3.7333333333333334,1.0,0,1317.47,0.86,112.0,21.58888888888889,3.7333333333333334,1.0,0.9279217720031738
serial,seasonal+shock,False,True,47,1400.1,0.9008168028004667,85.0,67.6,2.8333333333333335,1.0,0,1400.1,0.9008168028004667,85.0,22.533333333333335,2.8333333333333335,1.0,0.9242620468139648
serial,seasonal+shock,False,True,48,1347.56,0.960880195599022,32.0,71.96666666666667,1.0666666666666667,1.0,0,1347.56,0.960880195599022,32.0,23.988888888888887,1.0666666666666667,1.0,0.9248099327087402
serial,seasonal+shock,False,True,49,1351.28,0.8895631067961165,91.0,68.63333333333334,3.033333333333333,1.0,0,1351.28,0.8895631067961165,91.0,22.877777777777776,3.033333333333333,1.0,0.9360320568084717
serial,seasonal+shock,False,True,50,1376.49,0.9785714285714285,18.0,79.43333333333334,0.6,1.0,0,1376.49,0.9785714285714285,18.0,26.477777777777778,0.6,1.0,1.0471668243408203
serial,seasonal+shock,False,True,51,1350.6100000000001,0.8978102189781022,84.0,67.43333333333334,2.8,1.0,0,1350.6100000000001,0.8978102189781022,84.0,22.477777777777778,2.8,1.0,0.941431999206543
serial,seasonal+shock,False,True,52,1319.7399999999998,0.9399249061326659,48.0,70.06666666666666,1.6,1.0,0,1319.7399999999998,0.9399249061326659,48.0,23.355555555555554,1.6,1.0,0.9422950744628906
serial,seasonal+shock,False,True,53,1335.11,0.9555555555555556,36.0,72.36666666666666,1.2,1.0,0,1335.11,0.9555555555555556,36.0,24.122222222222224,1.2,1.0,0.9944097995758057
serial,seasonal+shock,False,True,54,1244.02,0.9799196787148594,15.0,80.56666666666666,0.5,1.0,0,1244.02,0.9799196787148594,15.0,26.855555555555554,0.5,1.0,0.9546418190002441
serial,seasonal+shock,False,True,55,1257.2,1.0,0.0,83.76666666666667,0.0,1.0,0,1257.2,1.0,0.0,27.92222222222222,0.0,1.0,0.9383542537689209
serial,seasonal+shock,False,True,56,1369.49,0.935251798561151,54.0,69.96666666666667,1.8,1.0,0,1369.49,0.935251798561151,54.0,23.322222222222223,1.8,1.0,0.9417190551757812
serial,seasonal+shock,False,True,57,1332.8300000000002,0.9702602230483272,24.0,72.53333333333333,0.8,1.0,0,1332.8300000000002,0.9702602230483272,24.0,24.177777777777777,0.8,1.0,0.9718070030212402
serial,seasonal+shock,False,True,58,1338.01,0.932349323493235,55.0,71.76666666666667,1.8333333333333333,1.0,0,1338.01,0.932349323493235,55.0,23.92222222222222,1.8333333333333333,1.0,0.954787015914917
serial,seasonal+shock,False,True,59,1283.57,0.9870633893919794,10.0,75.73333333333333,0.3333333333333333,1.0,0,1283.57,0.9870633893919794,10.0,25.244444444444444,0.3333333333333333,1.0,0.9457159042358398
serial,seasonal+shock,False,True,60,1272.36,0.9295039164490861,54.0,70.63333333333334,1.8,1.0,0,1272.36,0.9295039164490861,54.0,23.544444444444444,1.8,1.0,0.9531688690185547
serial,seasonal+shock,False,True,61,1302.0700000000002,0.9504447268106735,39.0,73.73333333333333,1.3,1.0,0,1302.0700000000002,0.9504447268106735,39.0,24.57777777777778,1.3,1.0,1.0298748016357422
serial,seasonal+shock,False,True,62,1386.87,0.9244391971664699,64.0,70.0,2.1333333333333333,1.0,0,1386.87,0.9244391971664699,64.0,23.333333333333332,2.1333333333333333,1.0,0.9452390670776367
serial,seasonal+shock,False,True,63,1294.44,0.9731457800511509,21.0,77.76666666666667,0.7,1.0,0,1294.44,0.9731457800511509,21.0,25.92222222222222,0.7,1.0,0.9508428573608398
serial,seasonal+shock,False,True,64,1424.8600000000001,0.9097142857142857,79.0,70.16666666666667,2.6333333333333333,1.0,0,1424.8600000000001,0.9097142857142857,79.0,23.38888888888889,2.6333333333333333,1.0,0.9324259757995605
serial,seasonal+shock,False,True,65,1282.58,0.9534282018111255,36.0,71.4,1.2,1.0,0,1282.58,0.9534282018111255,36.0,23.8,1.2,1.0,0.9241390228271484
serial,seasonal+shock,False,True,66,1316.9399999999998,0.9711055276381909,23.0,73.9,0.7666666666666667,1.0,0,1316.9399999999998,0.9711055276381909,23.0,24.633333333333333,0.7666666666666667,1.0,0.9257919788360596
serial,seasonal+shock,False,True,67,1234.01,0.9688346883468835,23.0,73.46666666666667,0.7666666666666667,1.0,0,1234.01,0.9688346883468835,23.0,24.488888888888887,0.7666666666666667,1.0,0.9267077445983887
serial,seasonal+shock,False,True,68,1299.35,0.9414012738853503,46.0,71.83333333333333,1.5333333333333334,1.0,0,1299.35,0.9414012738853503,46.0,23.944444444444443,1.5333333333333334,1.0,0.9542458057403564
serial,seasonal+shock,False,True,69,1382.1100000000001,0.8664302600472813,113.0,65.63333333333334,3.7666666666666666,1.0,0,1382.1100000000001,0.8664302600472813,113.0,21.877777777777776,3.7666666666666666,1.0,0.937589168548584
serial,seasonal+shock,False,True,70,1290.35,0.9691516709511568,24.0,75.26666666666667,0.8,1.0,0,1290.35,0.9691516709511568,24.0,25.08888888888889,0.8,1.0,0.9684648513793945
serial,seasonal+shock,False,True,71,1366.87,0.9268585131894485,61.0,72.83333333333333,2.033333333333333,1.0,0,1366.87,0.9268585131894485,61.0,24.27777777777778,2.033333333333333,1.0,0.9291279315948486
serial,seasonal+shock,False,False,42,1260.9099999999999,0.9369592088998764,51.0,73.6,1.7,1.0,0,1260.9099999999999,0.9369592088998764,51.0,24.533333333333335,1.7,1.0,0.9166791439056396
serial,seasonal+shock,False,False,43,1232.3400000000001,0.9414012738853503,46.0,79.2,1.5333333333333334,1.0,0,1232.3400000000001,0.9414012738853503,46.0,26.4,1.5333333333333334,1.0,0.9183270931243896
serial,seasonal+shock,False,False,44,1266.6399999999999,0.9408866995073891,48.0,79.63333333333334,1.6,1.0,0,1266.6399999999999,0.9408866995073891,48.0,26.544444444444444,1.6,1.0,0.9171950817108154
serial,seasonal+shock,False,False,45,1260.63,0.9369592088998764,51.0,73.63333333333334,1.7,1.0,0,1260.63,0.9369592088998764,51.0,24.544444444444444,1.7,1.0,1.0251131057739258
serial,seasonal+shock,False,False,46,1236.29,0.92625,59.0,73.26666666666667,1.9666666666666666,1.0,0,1236.29,0.92625,59.0,24.42222222222222,1.9666666666666666,1.0,0.929990291595459
serial,seasonal+shock,False,False,47,1324.41,0.9369894982497082,54.0,74.23333333333333,1.8,1.0,0,1324.41,0.9369894982497082,54.0,24.744444444444444,1.8,1.0,0.9397487640380859
serial,seasonal+shock,False,False,48,1300.9199999999998,0.960880195599022,32.0,75.96666666666667,1.0666666666666667,1.0,0,1300.9199999999998,0.960880195599022,32.0,25.322222222222223,1.0666666666666667,1.0,0.9963939189910889
serial,seasonal+shock,False,False,49,1260.47,0.9223300970873787,64.0,77.4,2.1333333333333333,1.0,0,1260.47,0.9223300970873787,64.0,25.8,2.1333333333333333,1.0,0.9207680225372314
serial,seasonal+shock,False,False,50,1350.21,0.9785714285714285,18.0,81.83333333333333,0.6,1.0,0,1350.21,0.9785714285714285,18.0,27.27777777777778,0.6,1.0,0.9763808250427246
serial,seasonal+shock,False,False,51,1266.37,0.9282238442822385,59.0,76.6,1.9666666666666666,1.0,0,1266.37,0.9282238442822385,59.0,25.533333333333335,1.9666666666666666,1.0,0.9265978336334229
serial,seasonal+shock,False,False,52,1265.19,0.9524405506883604,38.0,75.36666666666666,1.2666666666666666,1.0,0,1265.19,0.9524405506883604,38.0,25.122222222222224,1.2666666666666666,1.0,0.9252228736877441
serial,seasonal+shock,False,False,53,1287.23,0.9592592592592593,33.0,76.76666666666667,1.1,1.0,0,1287.23,0.9592592592592593,33.0,25.58888888888889,1.1,1.0,0.9146299362182617
serial,seasonal+shock,False,False,54,1221.9699999999998,0.9799196787148594,15.0,83.06666666666666,0.5,1.0,0,1221.9699999999998,0.9799196787148594,15.0,27.68888888888889,0.5,1.0,0.9391381740570068
serial,seasonal+shock,False,False,55,1257.2,1.0,0.0,83.76666666666667,0.0,1.0,0,1257.2,1.0,0.0,27.92222222222222,0.0,1.0,0.9442229270935059
serial,seasonal+shock,False,False,56,1311.0,0.9508393285371702,41.0,75.2,1.3666666666666667,1.0,0,1311.0,0.9508393285371702,41.0,25.066666666666666,1.3666666666666667,1.0,0.9270472526550293
serial,seasonal+shock,False,False,57,1297.79,0.9702602230483272,24.0,75.73333333333333,0.8,1.0,0,1297.79,0.9702602230483272,24.0,25.244444444444444,0.8,1.0,0.9250650405883789
serial,seasonal+shock,False,False,58,1277.99,0.948339483394834,42.0,77.36666666666666,1.4,1.0,0,1277.99,0.948339483394834,42.0,25.788888888888888,1.4,1.0,0.915787935256958
serial,seasonal+shock,False,False,59,1268.9699999999998,0.9870633893919794,10.0,77.06666666666666,0.3333333333333333,1.0,0,1268.9699999999998,0.9870633893919794,10.0,25.68888888888889,0.3333333333333333,1.0,0.9172029495239258
serial,seasonal+shock,False,False,60,1215.1299999999999,0.9477806788511749,40.0,76.73333333333333,1.3333333333333333,1.0,0,1215.1299999999999,0.9477806788511749,40.0,25.57777777777778,1.3333333333333333,1.0,0.9214828014373779
serial,seasonal+shock,False,False,61,1255.97,0.9593392630241423,32.0,78.26666666666667,1.0666666666666667,1.0,0,1255.97,0.9593392630241423,32.0,26.08888888888889,1.0666666666666667,1.0,0.9190449714660645
serial,seasonal+shock,False,False,62,1316.8,0.9421487603305785,49.0,76.43333333333334,1.6333333333333333,1.0,0,1316.8,0.9421487603305785,49.0,25.477777777777778,1.6333333333333333,1.0,0.9898021221160889
serial,seasonal+shock,False,False,63,1263.69,0.9731457800511509,21.0,80.86666666666666,0.7,1.0,0,1263.69,0.9731457800511509,21.0,26.955555555555556,0.7,1.0,0.9929139614105225
serial,seasonal+shock,False,False,64,1345.96,0.9359999999999999,56.0,75.76666666666667,1.8666666666666667,1.0,0,1345.96,0.9359999999999999,56.0,25.255555555555556,1.8666666666666667,1.0,0.9711060523986816
serial,seasonal+shock,False,False,65,1232.99,0.9560155239327296,34.0,76.43333333333334,1.1333333333333333,1.0,0,1232.99,0.9560155239327296,34.0,25.477777777777778,1.1333333333333333,1.0,0.9687490463256836
serial,seasonal+shock,False,False,66,1283.36,0.9711055276381909,23.0,76.96666666666667,0.7666666666666667,1.0,0,1283.36,0.9711055276381909,23.0,25.655555555555555,0.7666666666666667,1.0,0.9248590469360352
serial,seasonal+shock,False,False,67,1200.25,0.9688346883468835,23.0,77.13333333333334,0.7666666666666667,1.0,0,1200.25,0.9688346883468835,23.0,25.711111111111112,0.7666666666666667,1.0,0.9191696643829346
serial,seasonal+shock,False,False,68,1242.99,0.9503184713375796,39.0,77.43333333333334,1.3,1.0,0,1242.99,0.9503184713375796,39.0,25.81111111111111,1.3,1.0,0.9135880470275879
serial,seasonal+shock,False,False,69,1278.6000000000001,0.9125295508274232,74.0,73.4,2.466666666666667,1.0,0,1278.6000000000001,0.9125295508274232,74.0,24.466666666666665,2.466666666666667,1.0,0.9125869274139404
serial,seasonal+shock,False,False,70,1255.23,0.9691516709511568,24.0,78.73333333333333,0.8,1.0,0,1255.23,0.9691516709511568,24.0,26.244444444444444,0.8,1.0,0.9123260974884033
serial,seasonal+shock,False,False,71,1301.28,0.9448441247002398,46.0,78.73333333333333,1.5333333333333334,1.0,0,1301.28,0.9448441247002398,46.0,26.244444444444444,1.5333333333333334,1.0,0.9174261093139648
serial,seasonal+shock,True,True,42,1154.0,0.8941326530612245,83.0,123.23333333333333,2.7666666666666666,1.0596491912748351,0,1036.3599999999994,0.755700325732899,150.0,25.888888888888978,5.0,0.4212415443114988,1.2005577087402344
serial,seasonal+shock,True,True,43,1163.02,0.9041450777202072,74.0,115.5,2.466666666666667,1.0596491912748351,0,950.46,0.7822445561139029,130.0,29.877777777777776,4.333333333333333,0.5305043201878518,1.1835577487945557
serial,seasonal+shock,True,True,44,1173.7600000000002,0.8957286432160804,83.0,128.63333333333333,2.7666666666666666,1.0596491912748351,0,962.19,0.6887755102040816,183.0,31.155555555555555,6.1,0.2980537588559874,1.3161020278930664
serial,seasonal+shock,True,True,45,1028.7,0.8693877551020408,96.0,149.4,3.2,0.9442418536112391,0,919.6399999999999,0.7186932849364791,155.0,27.91111111111111,5.166666666666667,0.33448255160505247,1.2074658870697021
serial,seasonal+shock,True,True,46,863.83,0.8665644171779141,87.0,162.43333333333334,2.9,0.8414036319308071,0,916.1000000000001,0.6613475177304964,191.0,25.622222222222224,6.366666666666666,0.4212415443114988,1.2152037620544434
serial,seasonal+shock,True,True,47,1087.27,0.9059278350515464,73.0,149.3,2.433333333333333,0.9442418536112391,0,978.1699999999998,0.79073756432247,122.0,26.533333333333335,4.066666666666666,0.42124154431149885,1.20623779296875
serial,seasonal+shock,True,True,48,1173.47,0.9420654911838791,46.0,127.66666666666667,1.5333333333333334,1.0596491912748351,0,1009.14,0.800658978583196,121.0,29.122222222222224,4.033333333333333,0.4727266219495707,1.355903148651123
serial,seasonal+shock,True,True,49,1188.51,0.8675742574257426,107.0,127.4,3.566666666666667,1.0596491912748351,0,1027.6,0.7158555729984302,181.0,28.144444444444446,6.033333333333333,0.4212415443114987,1.3333649635314941
serial,seasonal+shock,True,True,50,1335.9,0.9679633867276888,28.0,112.4,0.9333333333333333,1.1891618702084263,0,1060.85,0.7320872274143302,172.0,29.31111111111111,5.733333333333333,0.3344825516050524,1.2859439849853516
serial,seasonal+shock,True,True,51,1018.68,0.9002732240437159,73.0,150.53333333333333,2.433333333333333,0.9442418536112391,0,875.49,0.6337760910815939,193.0,27.9,6.433333333333334,0.29805375885598734,1.207763910293579
serial,seasonal+shock,True,True,52,994.85,0.9449929478138223,39.0,151.7,1.3,0.9442418536112391,0,942.2599999999999,0.7902350813743219,116.0,26.744444444444444,3.8666666666666667,0.3344825516050526,1.3402800559997559
serial,seasonal+shock,True,True,53,1181.6799999999998,0.9382093316519546,49.0,125.53333333333333,1.6333333333333333,1.0596491912748351,0,981.8700000000001,0.8322033898305085,99.0,29.877777777777776,3.3,0.5305043201878518,1.3581149578094482
serial,seasonal+shock,True,True,54,1253.07,0.96875,25.0,106.56666666666666,0.8333333333333334,1.1891618702084263,0,944.9300000000001,0.7727272727272727,130.0,31.288888888888888,4.333333333333333,0.4212415443114987,1.4453978538513184
serial,seasonal+shock,True,True,55,1272.62,0.9768292682926829,19.0,110.63333333333334,0.6333333333333333,1.1891618702084263,0,930.4399999999998,0.7207678883071553,160.0,32.06666666666667,5.333333333333333,0.3344825516050526,2.0325660705566406
serial,seasonal+shock,True,True,56,1199.57,0.9148148148148149,69.0,123.7,2.3,1.0596491912748351,0,1056.0999999999995,0.7623604465709729,149.0,26.10000000000009,4.966666666666667,0.42124154431149885,1.3519330024719238
serial,seasonal+shock,True,True,57,1223.15,0.9578163771712159,34.0,120.06666666666666,1.1333333333333333,1.0596491912748351,0,989.52,0.8180327868852459,111.0,28.644444444444446,3.7,0.3344825516050524,1.352147102355957
serial,seasonal+shock,True,True,58,1135.62,0.9130434782608696,68.0,134.4,2.2666666666666666,1.0596491912748351,0,1017.62,0.7145187601957586,175.0,28.011111111111113,5.833333333333333,0.33448255160505247,1.3564462661743164
serial,seasonal+shock,True,True,59,1277.85,0.9745454545454545,21.0,111.0,0.7,1.1891618702084263,0,1038.92,0.875,78.0,28.033333333333335,2.6,0.5305043201878518,1.356816053390503
serial,seasonal+shock,True,True,60,1126.6100000000001,0.9058355437665783,71.0,120.13333333333334,2.3666666666666667,1.0596491912748351,0,926.65,0.750445632798574,140.0,29.68888888888889,4.666666666666667,0.37536375235678104,1.4051401615142822
serial,seasonal+shock,True,True,61,1173.7600000000002,0.9262086513994912,58.0,124.7,1.9333333333333333,1.0596491912748351,0,966.7299999999999,0.7318339100346021,155.0,29.11111111111111,5.166666666666667,0.3753637523567811,1.4100871086120605
serial,seasonal+shock,True,True,62,1043.48,0.9281914893617021,54.0,154.46666666666667,1.8,0.9442418536112391,0,967.4499999999994,0.7574171029668412,139.0,25.888888888888978,4.633333333333334,0.26559245838652346,1.3717718124389648
serial,seasonal+shock,True,True,63,1185.27,0.9631979695431472,29.0,126.6,0.9666666666666667,1.0596491912748351,0,941.3900000000001,0.7745762711864407,133.0,31.455555555555556,4.433333333333334,0.3753637523567811,1.299790859222412
serial,seasonal+shock,True,True,64,1265.55,0.8928987194412107,92.0,127.7,3.066666666666667,1.0596491912748351,0,1075.0,0.7375565610859729,174.0,30.055555555555557,5.8,0.375363752356781,1.3326170444488525
serial,seasonal+shock,True,True,65,1112.12,0.9319999999999999,51.0,124.23333333333333,1.7,1.0596491912748351,0,992.61,0.7986798679867987,122.0,30.433333333333334,4.066666666666666,0.3753637523567811,1.3233520984649658
serial,seasonal+shock,True,True,66,1297.8200000000002,0.9713261648745519,24.0,106.3,0.8,1.1891618702084263,0,1004.31,0.7532894736842105,150.0,30.31111111111111,5.0,0.3753637523567811,1.3085660934448242
serial,seasonal+shock,True,True,67,1233.8,0.9643765903307888,28.0,102.7,0.9333333333333333,1.1891618702084263,0,938.75,0.8083623693379791,110.0,31.4,3.6666666666666665,0.5953437370997001,1.3513672351837158
serial,seasonal+shock,True,True,68,1151.69,0.9312581063553826,53.0,122.43333333333334,1.7666666666666666,1.0596491912748351,0,984.7299999999998,0.8145025295109612,110.0,30.1,3.6666666666666665,0.42124154431149863,1.3907442092895508
serial,seasonal+shock,True,True,69,1061.13,0.8440366972477065,119.0,146.56666666666666,3.966666666666667,0.9442418536112391,0,1065.2599999999993,0.7340590979782271,171.0,25.966666666666757,5.7,0.4727266219495709,1.2996633052825928
serial,seasonal+shock,True,True,70,1138.6100000000001,0.9501965923984272,38.0,125.16666666666667,1.2666666666666666,1.0596491912748351,0,966.4699999999999,0.8242320819112627,103.0,28.066666666666666,3.433333333333333,0.47272662194957066,1.2711701393127441
serial,seasonal+shock,True,True,71,1236.0900000000001,0.9059107358262968,78.0,119.93333333333334,2.6,1.0596491912748351,0,1002.8100000000002,0.7406807131280388,160.0,29.08888888888889,5.333333333333333,0.4212415443114988,1.272557020187378
serial,seasonal+shock,True,False,42,1076.8300000000002,0.9260204081632653,58.0,127.73333333333333,1.9333333333333333,1.0596491912748351,0,954.42,0.8511904761904762,100.0,29.455555555555556,3.3333333333333335,0.5953437370997005,1.2495508193969727
serial,seasonal+shock,True,False,43,1082.21,0.9326424870466321,52.0,125.86666666666666,1.7333333333333334,1.0596491912748351,0,941.23,0.881619937694704,76.0,30.41111111111111,2.533333333333333,0.5953437370997006,1.2361631393432617
serial,seasonal+shock,True,False,44,1099.6200000000001,0.9296482412060302,56.0,133.16666666666666,1.8666666666666667,1.0596491912748351,0,940.69,0.8309037900874636,116.0,31.733333333333334,3.8666666666666667,0.5953437370997003,1.3245649337768555
serial,seasonal+shock,True,False,45,968.4799999999999,0.9183673469387755,60.0,145.06666666666666,2.0,0.9442418536112391,0,947.99,0.8540706605222734,95.0,27.42222222222222,3.1666666666666665,0.5305043201878518,1.314074993133545
serial,seasonal+shock,True,False,46,995.1400000000001,0.9316005471956225,50.0,139.66666666666666,1.6666666666666667,0.9442418536112391,0,866.5400000000001,0.8273026315789473,105.0,28.244444444444444,3.5,0.42124154431149885,1.2482328414916992
serial,seasonal+shock,True,False,47,1046.99,0.9420103092783505,45.0,142.9,1.5,0.9442418536112391,0,908.8899999999999,0.846031746031746,97.0,27.988888888888887,3.2333333333333334,0.421241544311499,1.2546968460083008
serial,seasonal+shock,True,False,48,1121.13,0.9508816120906801,39.0,129.96666666666667,1.3,1.0596491912748351,0,958.3299999999999,0.8586156111929308,96.0,30.3,3.2,0.5305043201878519,1.2547588348388672
serial,seasonal+shock,True,False,49,1093.83,0.9121287128712872,71.0,132.4,2.3666666666666667,1.0596491912748351,0,905.91,0.8282674772036474,113.0,31.788888888888888,3.7666666666666666,0.47272662194957077,1.2497820854187012
serial,seasonal+shock,True,False,50,1295.1200000000001,0.9679633867276888,28.0,115.8,0.9333333333333333,1.1891618702084263,0,1062.5700000000002,0.8563899868247694,109.0,30.522222222222222,3.6333333333333333,0.5953437370997005,1.2583751678466797
serial,seasonal+shock,True,False,51,972.1899999999999,0.9316939890710383,50.0,145.83333333333334,1.6666666666666667,0.9442418536112391,0,786.5600000000001,0.8306595365418895,95.0,31.944444444444443,3.1666666666666665,0.42124154431149885,1.322620153427124
serial,seasonal+shock,True,False,52,974.0500000000001,0.9562764456981664,31.0,144.2,1.0333333333333334,0.9442418536112391,0,873.1700000000001,0.8822525597269625,69.0,29.58888888888889,2.3,0.42124154431149885,1.309154987335205
serial,seasonal+shock,True,False,53,1129.5900000000001,0.9508196721311475,39.0,128.0,1.3,1.0596491912748351,0,980.6,0.8689248895434463,89.0,30.055555555555557,2.966666666666667,0.4727266219495709,1.3067851066589355
serial,seasonal+shock,True,False,54,1216.4299999999998,0.96875,25.0,110.36666666666666,0.8333333333333334,1.1891618702084263,0,979.81,0.8847858197932054,78.0,32.55555555555556,2.6,0.6681079716341083,1.2558720111846924
serial,seasonal+shock,True,False,55,1244.8799999999999,0.9768292682926829,19.0,113.16666666666667,0.6333333333333333,1.1891618702084263,0,1003.76,0.9037900874635568,66.0,32.355555555555554,2.2,0.5305043201878519,1.3484032154083252
